aid,sdate,edate,scomplete,ipblock,ipcountry,duration,stateregion,country,r1_predictout,r2_predictout,r3_predictout,r4_predictout,r5_predictout,r6_predictout,r7_predictout,r8_predictout,r9_predictout,r10_predictout,r11_predictout,r12_predictout,r13_predictout,r14_predictout,r15_predictout,r16_predictout,r17_predictout,r18_predictout,r19_predictout,r20_predictout,r21_predictout,r22_predictout,r23_predictout,r24_predictout,r25_predictout,r26_predictout,r27_predictout,r28_predictout,r29_predictout,r30_predictout,r31_predictout,r32_predictout,r33_predictout,r34_predictout,r35_predictout,r36_predictout,r37_predictout,r38_predictout,r39_predictout,r40_predictout,consent_sec,recaptcha,intdetect,outsideus,education,gender,gender_text,byear,race_aa,race_asian,race_hisp,race_meast,race_multi,race_island,race_white,race_ident,race_ident_text,race_nat,employment,hhinc,marr_status,pol_ideo,pol_pident,pol_pident_text,numreason1,numreason2,numreason3,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,soc_dist1,soc_dist2,soc_dist3,soc_dist4,soc_dist5,soc_dist6,soc_dist7,soc_dist_DQ,true_dice_DQ,soc_dist_CM,true_dice_CM
710.0,4/6/20 10:00,4/6/20 10:14,Yes,No,United States,880,UT,United States,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,93.849,1.0,No,No,Some college,Male,,1992,,,,,,,1.0,,,,Employed full-time in an organization,"$10,000 - $19,999","Single, never married",Extremely liberal,Democrat,,4.0,10.0,39.0,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,5.0,,,Yes/Similar,No/Different
711.0,4/6/20 11:21,4/6/20 11:36,Yes,No,United States,936,VA,United States,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,22.505,1.0,No,No,2-year degree,Male,,1987,,,,,,,1.0,,,,"Unemployed, looking for work","$10,000 - $19,999","Single, never married",Slightly liberal,Democrat,,8.0,10.0,39.0,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,8.0,Entirely willing,,,No/Different,Yes/Similar
712.0,4/6/20 15:04,4/6/20 15:27,Yes,No,United States,1411,FL,United States,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,132.401,1.0,No,No,2-year degree,Male,,1991,,,,,,,1.0,,,,Employed part-time in an organization,"$70,000 - $79,999","Single, never married",Liberal,Democrat,,4.0,50.0,39.0,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Entirely willing,9.0,5.0,9.0,5.0,7.0,7.0,Yes - once,Yes,,
713.0,4/6/20 15:05,4/6/20 15:25,Yes,Yes,United States,1176,OR,United States,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,22.992,1.0,No,No,2-year degree,Female,,1982,,,,,,,1.0,,,,Employed full-time in an organization,"$40,000 - $49,999","Single, never married",Moderate; middle of the road,"Independent, but lean Democrat",,8.0,10.0,39.0,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Entirely willing,9.0,Entirely willing,Entirely willing,10,9.0,Entirely willing,,,No/Different,Yes/Similar
714.0,4/6/20 16:42,4/6/20 17:02,Yes,No,United States,1198,IL,United States,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,273.458,1.0,No,No,4-year degree,Female,,1983,,,,,,,1.0,,,,Employed full-time in an organization,"$110,000 - $124,999",Married or in a domestic partnership,Extremely liberal,Democrat,,4.0,10.0,39.0,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,No,No,,
715.0,4/6/20 15:03,4/6/20 15:44,Yes,No,United States,2436,IL,United States,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,93.321,1.0,No,No,2-year degree,Male,,1967,,,,,,,1.0,,,,Student,"$20,000 - $29,999","Single, never married",Conservative,Republican,,4.0,10.0,39.0,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Entirely willing,9.0,10,8.0,7.0,Not at all willing,2.0,,,No/Different,No/Different
716.0,4/6/20 17:33,4/6/20 17:48,Yes,No,United States,902,NY,United States,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,21.41,1.0,No,No,High school graduate,Female,,1983,,,,1.0,,,1.0,,,,Employed full-time in an organization,"$30,000 - $39,999",Divorced,Extremely liberal,Democrat,,4.0,50.0,39.0,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Entirely willing,Entirely willing,7.0,Entirely willing,6.0,10,Entirely willing,,,No/Different,No/Different
717.0,4/6/20 20:42,4/6/20 20:57,Yes,No,United States,892,WI,United States,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.391,1.0,No,No,Doctorate,Male,,1982,,,,,,,1.0,,,,Employed full-time in an organization,"$70,000 - $79,999",Married or in a domestic partnership,Extremely liberal,Democrat,,4.0,10.0,39.0,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,No,No,,
718.0,4/6/20 15:31,4/6/20 16:06,Yes,No,United States,2142,,United States,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,25.032,1.0,No,No,Professional degree,Female,,1964,,,,,,,1.0,,,,Employed full-time in an organization,"$100,000 - $109,999",Married or in a domestic partnership,Liberal,Democrat,,8.0,10.0,39.0,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,Yes/Similar,No/Different
719.0,4/7/20 5:57,4/7/20 6:12,Yes,No,United States,903,WI,United States,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28.241,1.0,No,No,Some college,Male,,1988,,,,,,,1.0,,,,Employed full-time in an organization,"$40,000 - $49,999","Single, never married",Extremely conservative,"Independent, but lean Republican",,4.0,10.0,39.0,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,9.0,7.0,4.0,10,,,Yes/Similar,No/Different
720.0,4/6/20 15:10,4/6/20 15:38,Yes,No,United States,1698,IL,United States,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,43.034,1.0,No,No,2-year degree,Female,,1984,,,,,,,1.0,,,,Employed part-time in an organization,"$50,000 - $59,999",Married or in a domestic partnership,Conservative,Republican,,8.0,10.0,39.0,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Entirely willing,Entirely willing,Entirely willing,10,10,10,Entirely willing,No,Yes,,
721.0,4/6/20 10:37,4/6/20 11:10,Yes,No,United States,1976,CA,United States,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,61.876,1.0,No,No,Some college,Male,,1982,,,1.0,,,,,,,,Self-employed,"$90,000 - $99,999","Single, never married",Moderate; middle of the road,Independent with no party preference,,8.0,10.0,39.0,Strongly disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,6.0,6.0,Entirely willing,,,No/Different,No/Different
722.0,4/6/20 15:02,4/6/20 15:24,Yes,No,United States,1301,OK,United States,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,36.656,1.0,No,No,Some college,Female,,1961,,,,,,,1.0,,,,Employed full-time in an organization,"$125,000 or more",Married or in a domestic partnership,Conservative,Republican,,8.0,10.0,39.0,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,No/Different,No/Different
723.0,4/6/20 15:03,4/6/20 15:16,Yes,No,United States,797,HI,United States,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,29.775,1.0,No,No,Some college,Male,,1982,,1.0,,,,,,,,,Employed full-time in an organization,"$20,000 - $29,999","Single, never married",Slightly liberal,Independent with no party preference,,24.0,10.0,39.0,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,8.0,10,9.0,9.0,6.0,6.0,7.0,,,Yes/Similar,No/Different
724.0,4/6/20 15:56,4/6/20 16:18,Yes,No,United States,1280,NY,United States,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,236.24,1.0,No,No,Professional degree,Male,,1982,,1.0,,,,,,,,,Employed full-time in an organization,"$90,000 - $99,999","Single, never married",Liberal,Democrat,,4.0,50.0,39.0,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Entirely willing,10,Entirely willing,Entirely willing,6.0,6.0,Entirely willing,No,No,,
725.0,4/6/20 16:49,4/6/20 17:05,Yes,No,United States,908,TN,United States,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,65.517,1.0,No,No,4-year degree,Female,,1998,,,,,,,1.0,,,,Student,"Less than $10,000","Single, never married",Extremely liberal,Democrat,,4.0,10.0,39.0,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,No/Different,Yes/Similar
